original_index,unit1_lidar,original_unit1_pwr_best-beam,original_unit1_pwr
5794,../scenario31/unit1/lidar_data/lidar_data_5794.ply,22,./unit1/mmWave_data/mmWave_power_5794.txt
5795,../scenario31/unit1/lidar_data/lidar_data_5795.ply,23,./unit1/mmWave_data/mmWave_power_5795.txt
5796,../scenario31/unit1/lidar_data/lidar_data_5796.ply,24,./unit1/mmWave_data/mmWave_power_5796.txt
5797,../scenario31/unit1/lidar_data/lidar_data_5797.ply,25,./unit1/mmWave_data/mmWave_power_5797.txt
5798,../scenario31/unit1/lidar_data/lidar_data_5798.ply,26,./unit1/mmWave_data/mmWave_power_5798.txt
5799,../scenario31/unit1/lidar_data/lidar_data_5799.ply,26,./unit1/mmWave_data/mmWave_power_5799.txt
5800,../scenario31/unit1/lidar_data/lidar_data_5800.ply,27,./unit1/mmWave_data/mmWave_power_5800.txt
5801,../scenario31/unit1/lidar_data/lidar_data_5801.ply,28,./unit1/mmWave_data/mmWave_power_5801.txt
5802,../scenario31/unit1/lidar_data/lidar_data_5802.ply,29,./unit1/mmWave_data/mmWave_power_5802.txt
5803,../scenario31/unit1/lidar_data/lidar_data_5803.ply,29,./unit1/mmWave_data/mmWave_power_5803.txt
5804,../scenario31/unit1/lidar_data/lidar_data_5804.ply,29,./unit1/mmWave_data/mmWave_power_5804.txt
5805,../scenario31/unit1/lidar_data/lidar_data_5805.ply,30,./unit1/mmWave_data/mmWave_power_5805.txt
5806,../scenario31/unit1/lidar_data/lidar_data_5806.ply,63,./unit1/mmWave_data/mmWave_power_5806.txt
5807,../scenario31/unit1/lidar_data/lidar_data_5807.ply,33,./unit1/mmWave_data/mmWave_power_5807.txt
5808,../scenario31/unit1/lidar_data/lidar_data_5808.ply,34,./unit1/mmWave_data/mmWave_power_5808.txt
5809,../scenario31/unit1/lidar_data/lidar_data_5809.ply,33,./unit1/mmWave_data/mmWave_power_5809.txt
5810,../scenario31/unit1/lidar_data/lidar_data_5810.ply,34,./unit1/mmWave_data/mmWave_power_5810.txt
5811,../scenario31/unit1/lidar_data/lidar_data_5811.ply,34,./unit1/mmWave_data/mmWave_power_5811.txt
5812,../scenario31/unit1/lidar_data/lidar_data_5812.ply,36,./unit1/mmWave_data/mmWave_power_5812.txt
5813,../scenario31/unit1/lidar_data/lidar_data_5813.ply,36,./unit1/mmWave_data/mmWave_power_5813.txt
5814,../scenario31/unit1/lidar_data/lidar_data_5814.ply,37,./unit1/mmWave_data/mmWave_power_5814.txt
5815,../scenario31/unit1/lidar_data/lidar_data_5815.ply,38,./unit1/mmWave_data/mmWave_power_5815.txt
5816,../scenario31/unit1/lidar_data/lidar_data_5816.ply,37,./unit1/mmWave_data/mmWave_power_5816.txt
5817,../scenario31/unit1/lidar_data/lidar_data_5817.ply,38,./unit1/mmWave_data/mmWave_power_5817.txt
5818,../scenario31/unit1/lidar_data/lidar_data_5818.ply,39,./unit1/mmWave_data/mmWave_power_5818.txt
5819,../scenario31/unit1/lidar_data/lidar_data_5819.ply,38,./unit1/mmWave_data/mmWave_power_5819.txt
5820,../scenario31/unit1/lidar_data/lidar_data_5820.ply,38,./unit1/mmWave_data/mmWave_power_5820.txt
5821,../scenario31/unit1/lidar_data/lidar_data_5821.ply,39,./unit1/mmWave_data/mmWave_power_5821.txt
5822,../scenario31/unit1/lidar_data/lidar_data_5822.ply,39,./unit1/mmWave_data/mmWave_power_5822.txt
5823,../scenario31/unit1/lidar_data/lidar_data_5823.ply,39,./unit1/mmWave_data/mmWave_power_5823.txt
5824,../scenario31/unit1/lidar_data/lidar_data_5824.ply,39,./unit1/mmWave_data/mmWave_power_5824.txt
5825,../scenario31/unit1/lidar_data/lidar_data_5825.ply,42,./unit1/mmWave_data/mmWave_power_5825.txt
5826,../scenario31/unit1/lidar_data/lidar_data_5826.ply,40,./unit1/mmWave_data/mmWave_power_5826.txt
5827,../scenario31/unit1/lidar_data/lidar_data_5827.ply,42,./unit1/mmWave_data/mmWave_power_5827.txt
5828,../scenario31/unit1/lidar_data/lidar_data_5828.ply,42,./unit1/mmWave_data/mmWave_power_5828.txt
5829,../scenario31/unit1/lidar_data/lidar_data_5829.ply,42,./unit1/mmWave_data/mmWave_power_5829.txt
5830,../scenario31/unit1/lidar_data/lidar_data_5830.ply,42,./unit1/mmWave_data/mmWave_power_5830.txt
5831,../scenario31/unit1/lidar_data/lidar_data_5831.ply,43,./unit1/mmWave_data/mmWave_power_5831.txt
5832,../scenario31/unit1/lidar_data/lidar_data_5832.ply,43,./unit1/mmWave_data/mmWave_power_5832.txt
5833,../scenario31/unit1/lidar_data/lidar_data_5833.ply,43,./unit1/mmWave_data/mmWave_power_5833.txt
5834,../scenario31/unit1/lidar_data/lidar_data_5834.ply,44,./unit1/mmWave_data/mmWave_power_5834.txt
5835,../scenario31/unit1/lidar_data/lidar_data_5835.ply,46,./unit1/mmWave_data/mmWave_power_5835.txt
5836,../scenario31/unit1/lidar_data/lidar_data_5836.ply,43,./unit1/mmWave_data/mmWave_power_5836.txt
5837,../scenario31/unit1/lidar_data/lidar_data_5837.ply,43,./unit1/mmWave_data/mmWave_power_5837.txt
5838,../scenario31/unit1/lidar_data/lidar_data_5838.ply,44,./unit1/mmWave_data/mmWave_power_5838.txt
5839,../scenario31/unit1/lidar_data/lidar_data_5839.ply,44,./unit1/mmWave_data/mmWave_power_5839.txt
5840,../scenario31/unit1/lidar_data/lidar_data_5840.ply,44,./unit1/mmWave_data/mmWave_power_5840.txt
5841,../scenario31/unit1/lidar_data/lidar_data_5841.ply,45,./unit1/mmWave_data/mmWave_power_5841.txt
5842,../scenario31/unit1/lidar_data/lidar_data_5842.ply,47,./unit1/mmWave_data/mmWave_power_5842.txt
5843,../scenario31/unit1/lidar_data/lidar_data_5843.ply,44,./unit1/mmWave_data/mmWave_power_5843.txt
5844,../scenario31/unit1/lidar_data/lidar_data_5844.ply,44,./unit1/mmWave_data/mmWave_power_5844.txt
5845,../scenario31/unit1/lidar_data/lidar_data_5845.ply,46,./unit1/mmWave_data/mmWave_power_5845.txt
5846,../scenario31/unit1/lidar_data/lidar_data_5846.ply,48,./unit1/mmWave_data/mmWave_power_5846.txt
5847,../scenario31/unit1/lidar_data/lidar_data_5847.ply,39,./unit1/mmWave_data/mmWave_power_5847.txt
5848,../scenario31/unit1/lidar_data/lidar_data_5848.ply,47,./unit1/mmWave_data/mmWave_power_5848.txt
5849,../scenario31/unit1/lidar_data/lidar_data_5849.ply,47,./unit1/mmWave_data/mmWave_power_5849.txt
5850,../scenario31/unit1/lidar_data/lidar_data_5850.ply,33,./unit1/mmWave_data/mmWave_power_5850.txt
5851,../scenario31/unit1/lidar_data/lidar_data_5851.ply,45,./unit1/mmWave_data/mmWave_power_5851.txt
5852,../scenario31/unit1/lidar_data/lidar_data_5852.ply,47,./unit1/mmWave_data/mmWave_power_5852.txt
5853,../scenario31/unit1/lidar_data/lidar_data_5853.ply,48,./unit1/mmWave_data/mmWave_power_5853.txt
5854,../scenario31/unit1/lidar_data/lidar_data_5854.ply,48,./unit1/mmWave_data/mmWave_power_5854.txt
5855,../scenario31/unit1/lidar_data/lidar_data_5855.ply,48,./unit1/mmWave_data/mmWave_power_5855.txt
5856,../scenario31/unit1/lidar_data/lidar_data_5856.ply,19,./unit1/mmWave_data/mmWave_power_5856.txt
5857,../scenario31/unit1/lidar_data/lidar_data_5857.ply,48,./unit1/mmWave_data/mmWave_power_5857.txt
5858,../scenario31/unit1/lidar_data/lidar_data_5858.ply,48,./unit1/mmWave_data/mmWave_power_5858.txt
5859,../scenario31/unit1/lidar_data/lidar_data_5859.ply,49,./unit1/mmWave_data/mmWave_power_5859.txt
5860,../scenario31/unit1/lidar_data/lidar_data_5860.ply,47,./unit1/mmWave_data/mmWave_power_5860.txt
5861,../scenario31/unit1/lidar_data/lidar_data_5861.ply,47,./unit1/mmWave_data/mmWave_power_5861.txt
5862,../scenario31/unit1/lidar_data/lidar_data_5862.ply,48,./unit1/mmWave_data/mmWave_power_5862.txt
5863,../scenario31/unit1/lidar_data/lidar_data_5863.ply,48,./unit1/mmWave_data/mmWave_power_5863.txt
5864,../scenario31/unit1/lidar_data/lidar_data_5864.ply,49,./unit1/mmWave_data/mmWave_power_5864.txt
5865,../scenario31/unit1/lidar_data/lidar_data_5865.ply,48,./unit1/mmWave_data/mmWave_power_5865.txt
5866,../scenario31/unit1/lidar_data/lidar_data_5866.ply,48,./unit1/mmWave_data/mmWave_power_5866.txt
5867,../scenario31/unit1/lidar_data/lidar_data_5867.ply,48,./unit1/mmWave_data/mmWave_power_5867.txt
5868,../scenario31/unit1/lidar_data/lidar_data_5868.ply,47,./unit1/mmWave_data/mmWave_power_5868.txt
5869,../scenario31/unit1/lidar_data/lidar_data_5869.ply,49,./unit1/mmWave_data/mmWave_power_5869.txt
5870,../scenario31/unit1/lidar_data/lidar_data_5870.ply,49,./unit1/mmWave_data/mmWave_power_5870.txt
5871,../scenario31/unit1/lidar_data/lidar_data_5871.ply,49,./unit1/mmWave_data/mmWave_power_5871.txt
5872,../scenario31/unit1/lidar_data/lidar_data_5872.ply,48,./unit1/mmWave_data/mmWave_power_5872.txt
5873,../scenario31/unit1/lidar_data/lidar_data_5873.ply,50,./unit1/mmWave_data/mmWave_power_5873.txt
5874,../scenario31/unit1/lidar_data/lidar_data_5874.ply,51,./unit1/mmWave_data/mmWave_power_5874.txt
5875,../scenario31/unit1/lidar_data/lidar_data_5875.ply,51,./unit1/mmWave_data/mmWave_power_5875.txt
5876,../scenario31/unit1/lidar_data/lidar_data_5876.ply,51,./unit1/mmWave_data/mmWave_power_5876.txt
5877,../scenario31/unit1/lidar_data/lidar_data_5877.ply,48,./unit1/mmWave_data/mmWave_power_5877.txt
5878,../scenario31/unit1/lidar_data/lidar_data_5878.ply,51,./unit1/mmWave_data/mmWave_power_5878.txt
5879,../scenario31/unit1/lidar_data/lidar_data_5879.ply,48,./unit1/mmWave_data/mmWave_power_5879.txt
5880,../scenario31/unit1/lidar_data/lidar_data_5880.ply,54,./unit1/mmWave_data/mmWave_power_5880.txt
5881,../scenario31/unit1/lidar_data/lidar_data_5881.ply,51,./unit1/mmWave_data/mmWave_power_5881.txt
5882,../scenario31/unit1/lidar_data/lidar_data_5882.ply,51,./unit1/mmWave_data/mmWave_power_5882.txt
5883,../scenario31/unit1/lidar_data/lidar_data_5883.ply,53,./unit1/mmWave_data/mmWave_power_5883.txt
5884,../scenario31/unit1/lidar_data/lidar_data_5884.ply,52,./unit1/mmWave_data/mmWave_power_5884.txt
5885,../scenario31/unit1/lidar_data/lidar_data_5885.ply,51,./unit1/mmWave_data/mmWave_power_5885.txt
5886,../scenario31/unit1/lidar_data/lidar_data_5886.ply,51,./unit1/mmWave_data/mmWave_power_5886.txt
5887,../scenario31/unit1/lidar_data/lidar_data_5887.ply,51,./unit1/mmWave_data/mmWave_power_5887.txt
5888,../scenario31/unit1/lidar_data/lidar_data_5888.ply,52,./unit1/mmWave_data/mmWave_power_5888.txt
5889,../scenario31/unit1/lidar_data/lidar_data_5889.ply,51,./unit1/mmWave_data/mmWave_power_5889.txt
5890,../scenario31/unit1/lidar_data/lidar_data_5890.ply,51,./unit1/mmWave_data/mmWave_power_5890.txt
5891,../scenario31/unit1/lidar_data/lidar_data_5891.ply,52,./unit1/mmWave_data/mmWave_power_5891.txt
5892,../scenario31/unit1/lidar_data/lidar_data_5892.ply,53,./unit1/mmWave_data/mmWave_power_5892.txt
5893,../scenario31/unit1/lidar_data/lidar_data_5893.ply,51,./unit1/mmWave_data/mmWave_power_5893.txt
5894,../scenario31/unit1/lidar_data/lidar_data_5894.ply,51,./unit1/mmWave_data/mmWave_power_5894.txt
5895,../scenario31/unit1/lidar_data/lidar_data_5895.ply,43,./unit1/mmWave_data/mmWave_power_5895.txt
5896,../scenario31/unit1/lidar_data/lidar_data_5896.ply,46,./unit1/mmWave_data/mmWave_power_5896.txt
5897,../scenario31/unit1/lidar_data/lidar_data_5897.ply,47,./unit1/mmWave_data/mmWave_power_5897.txt
5898,../scenario31/unit1/lidar_data/lidar_data_5898.ply,48,./unit1/mmWave_data/mmWave_power_5898.txt
5899,../scenario31/unit1/lidar_data/lidar_data_5899.ply,46,./unit1/mmWave_data/mmWave_power_5899.txt
5900,../scenario31/unit1/lidar_data/lidar_data_5900.ply,46,./unit1/mmWave_data/mmWave_power_5900.txt
5901,../scenario31/unit1/lidar_data/lidar_data_5901.ply,46,./unit1/mmWave_data/mmWave_power_5901.txt
5902,../scenario31/unit1/lidar_data/lidar_data_5902.ply,33,./unit1/mmWave_data/mmWave_power_5902.txt
5903,../scenario31/unit1/lidar_data/lidar_data_5903.ply,44,./unit1/mmWave_data/mmWave_power_5903.txt
5904,../scenario31/unit1/lidar_data/lidar_data_5904.ply,45,./unit1/mmWave_data/mmWave_power_5904.txt
5905,../scenario31/unit1/lidar_data/lidar_data_5905.ply,47,./unit1/mmWave_data/mmWave_power_5905.txt
5906,../scenario31/unit1/lidar_data/lidar_data_5906.ply,44,./unit1/mmWave_data/mmWave_power_5906.txt
5907,../scenario31/unit1/lidar_data/lidar_data_5907.ply,49,./unit1/mmWave_data/mmWave_power_5907.txt
5908,../scenario31/unit1/lidar_data/lidar_data_5908.ply,45,./unit1/mmWave_data/mmWave_power_5908.txt
5909,../scenario31/unit1/lidar_data/lidar_data_5909.ply,45,./unit1/mmWave_data/mmWave_power_5909.txt
5910,../scenario31/unit1/lidar_data/lidar_data_5910.ply,44,./unit1/mmWave_data/mmWave_power_5910.txt
5911,../scenario31/unit1/lidar_data/lidar_data_5911.ply,59,./unit1/mmWave_data/mmWave_power_5911.txt
5912,../scenario31/unit1/lidar_data/lidar_data_5912.ply,47,./unit1/mmWave_data/mmWave_power_5912.txt
5913,../scenario31/unit1/lidar_data/lidar_data_5913.ply,46,./unit1/mmWave_data/mmWave_power_5913.txt
5914,../scenario31/unit1/lidar_data/lidar_data_5914.ply,45,./unit1/mmWave_data/mmWave_power_5914.txt
5915,../scenario31/unit1/lidar_data/lidar_data_5915.ply,26,./unit1/mmWave_data/mmWave_power_5915.txt
5916,../scenario31/unit1/lidar_data/lidar_data_5916.ply,45,./unit1/mmWave_data/mmWave_power_5916.txt
5917,../scenario31/unit1/lidar_data/lidar_data_5917.ply,46,./unit1/mmWave_data/mmWave_power_5917.txt
5918,../scenario31/unit1/lidar_data/lidar_data_5918.ply,27,./unit1/mmWave_data/mmWave_power_5918.txt
5919,../scenario31/unit1/lidar_data/lidar_data_5919.ply,37,./unit1/mmWave_data/mmWave_power_5919.txt
5920,../scenario31/unit1/lidar_data/lidar_data_5920.ply,44,./unit1/mmWave_data/mmWave_power_5920.txt
5921,../scenario31/unit1/lidar_data/lidar_data_5921.ply,45,./unit1/mmWave_data/mmWave_power_5921.txt
5922,../scenario31/unit1/lidar_data/lidar_data_5922.ply,43,./unit1/mmWave_data/mmWave_power_5922.txt
5923,../scenario31/unit1/lidar_data/lidar_data_5923.ply,43,./unit1/mmWave_data/mmWave_power_5923.txt
5924,../scenario31/unit1/lidar_data/lidar_data_5924.ply,42,./unit1/mmWave_data/mmWave_power_5924.txt
5925,../scenario31/unit1/lidar_data/lidar_data_5925.ply,44,./unit1/mmWave_data/mmWave_power_5925.txt
5926,../scenario31/unit1/lidar_data/lidar_data_5926.ply,20,./unit1/mmWave_data/mmWave_power_5926.txt
5927,../scenario31/unit1/lidar_data/lidar_data_5927.ply,43,./unit1/mmWave_data/mmWave_power_5927.txt
5928,../scenario31/unit1/lidar_data/lidar_data_5928.ply,44,./unit1/mmWave_data/mmWave_power_5928.txt
5929,../scenario31/unit1/lidar_data/lidar_data_5929.ply,42,./unit1/mmWave_data/mmWave_power_5929.txt
5930,../scenario31/unit1/lidar_data/lidar_data_5930.ply,42,./unit1/mmWave_data/mmWave_power_5930.txt
5931,../scenario31/unit1/lidar_data/lidar_data_5931.ply,37,./unit1/mmWave_data/mmWave_power_5931.txt
5932,../scenario31/unit1/lidar_data/lidar_data_5932.ply,42,./unit1/mmWave_data/mmWave_power_5932.txt
5933,../scenario31/unit1/lidar_data/lidar_data_5933.ply,42,./unit1/mmWave_data/mmWave_power_5933.txt
5934,../scenario31/unit1/lidar_data/lidar_data_5934.ply,42,./unit1/mmWave_data/mmWave_power_5934.txt
5935,../scenario31/unit1/lidar_data/lidar_data_5935.ply,38,./unit1/mmWave_data/mmWave_power_5935.txt
5936,../scenario31/unit1/lidar_data/lidar_data_5936.ply,43,./unit1/mmWave_data/mmWave_power_5936.txt
5937,../scenario31/unit1/lidar_data/lidar_data_5937.ply,41,./unit1/mmWave_data/mmWave_power_5937.txt
5938,../scenario31/unit1/lidar_data/lidar_data_5938.ply,39,./unit1/mmWave_data/mmWave_power_5938.txt
5939,../scenario31/unit1/lidar_data/lidar_data_5939.ply,39,./unit1/mmWave_data/mmWave_power_5939.txt
5940,../scenario31/unit1/lidar_data/lidar_data_5940.ply,38,./unit1/mmWave_data/mmWave_power_5940.txt
5941,../scenario31/unit1/lidar_data/lidar_data_5941.ply,39,./unit1/mmWave_data/mmWave_power_5941.txt
5942,../scenario31/unit1/lidar_data/lidar_data_5942.ply,39,./unit1/mmWave_data/mmWave_power_5942.txt
5943,../scenario31/unit1/lidar_data/lidar_data_5943.ply,38,./unit1/mmWave_data/mmWave_power_5943.txt
5944,../scenario31/unit1/lidar_data/lidar_data_5944.ply,43,./unit1/mmWave_data/mmWave_power_5944.txt
5945,../scenario31/unit1/lidar_data/lidar_data_5945.ply,39,./unit1/mmWave_data/mmWave_power_5945.txt
5946,../scenario31/unit1/lidar_data/lidar_data_5946.ply,38,./unit1/mmWave_data/mmWave_power_5946.txt
5947,../scenario31/unit1/lidar_data/lidar_data_5947.ply,39,./unit1/mmWave_data/mmWave_power_5947.txt
5948,../scenario31/unit1/lidar_data/lidar_data_5948.ply,39,./unit1/mmWave_data/mmWave_power_5948.txt
5949,../scenario31/unit1/lidar_data/lidar_data_5949.ply,39,./unit1/mmWave_data/mmWave_power_5949.txt
5950,../scenario31/unit1/lidar_data/lidar_data_5950.ply,39,./unit1/mmWave_data/mmWave_power_5950.txt
5951,../scenario31/unit1/lidar_data/lidar_data_5951.ply,39,./unit1/mmWave_data/mmWave_power_5951.txt
5952,../scenario31/unit1/lidar_data/lidar_data_5952.ply,38,./unit1/mmWave_data/mmWave_power_5952.txt
5953,../scenario31/unit1/lidar_data/lidar_data_5953.ply,38,./unit1/mmWave_data/mmWave_power_5953.txt
5954,../scenario31/unit1/lidar_data/lidar_data_5954.ply,38,./unit1/mmWave_data/mmWave_power_5954.txt
5955,../scenario31/unit1/lidar_data/lidar_data_5955.ply,38,./unit1/mmWave_data/mmWave_power_5955.txt
5956,../scenario31/unit1/lidar_data/lidar_data_5956.ply,36,./unit1/mmWave_data/mmWave_power_5956.txt
5957,../scenario31/unit1/lidar_data/lidar_data_5957.ply,37,./unit1/mmWave_data/mmWave_power_5957.txt
5958,../scenario31/unit1/lidar_data/lidar_data_5958.ply,39,./unit1/mmWave_data/mmWave_power_5958.txt
5959,../scenario31/unit1/lidar_data/lidar_data_5959.ply,36,./unit1/mmWave_data/mmWave_power_5959.txt
5960,../scenario31/unit1/lidar_data/lidar_data_5960.ply,36,./unit1/mmWave_data/mmWave_power_5960.txt
5961,../scenario31/unit1/lidar_data/lidar_data_5961.ply,36,./unit1/mmWave_data/mmWave_power_5961.txt
5962,../scenario31/unit1/lidar_data/lidar_data_5962.ply,34,./unit1/mmWave_data/mmWave_power_5962.txt
5963,../scenario31/unit1/lidar_data/lidar_data_5963.ply,35,./unit1/mmWave_data/mmWave_power_5963.txt
5964,../scenario31/unit1/lidar_data/lidar_data_5964.ply,34,./unit1/mmWave_data/mmWave_power_5964.txt
5965,../scenario31/unit1/lidar_data/lidar_data_5965.ply,34,./unit1/mmWave_data/mmWave_power_5965.txt
5966,../scenario31/unit1/lidar_data/lidar_data_5966.ply,33,./unit1/mmWave_data/mmWave_power_5966.txt
5967,../scenario31/unit1/lidar_data/lidar_data_5967.ply,33,./unit1/mmWave_data/mmWave_power_5967.txt
5968,../scenario31/unit1/lidar_data/lidar_data_5968.ply,33,./unit1/mmWave_data/mmWave_power_5968.txt
5969,../scenario31/unit1/lidar_data/lidar_data_5969.ply,34,./unit1/mmWave_data/mmWave_power_5969.txt
5970,../scenario31/unit1/lidar_data/lidar_data_5970.ply,33,./unit1/mmWave_data/mmWave_power_5970.txt
5971,../scenario31/unit1/lidar_data/lidar_data_5971.ply,33,./unit1/mmWave_data/mmWave_power_5971.txt
5972,../scenario31/unit1/lidar_data/lidar_data_5972.ply,33,./unit1/mmWave_data/mmWave_power_5972.txt
5973,../scenario31/unit1/lidar_data/lidar_data_5973.ply,33,./unit1/mmWave_data/mmWave_power_5973.txt
5974,../scenario31/unit1/lidar_data/lidar_data_5974.ply,33,./unit1/mmWave_data/mmWave_power_5974.txt
5975,../scenario31/unit1/lidar_data/lidar_data_5975.ply,32,./unit1/mmWave_data/mmWave_power_5975.txt
5976,../scenario31/unit1/lidar_data/lidar_data_5976.ply,32,./unit1/mmWave_data/mmWave_power_5976.txt
5977,../scenario31/unit1/lidar_data/lidar_data_5977.ply,27,./unit1/mmWave_data/mmWave_power_5977.txt
5978,../scenario31/unit1/lidar_data/lidar_data_5978.ply,31,./unit1/mmWave_data/mmWave_power_5978.txt
5979,../scenario31/unit1/lidar_data/lidar_data_5979.ply,32,./unit1/mmWave_data/mmWave_power_5979.txt
5980,../scenario31/unit1/lidar_data/lidar_data_5980.ply,31,./unit1/mmWave_data/mmWave_power_5980.txt
5981,../scenario31/unit1/lidar_data/lidar_data_5981.ply,31,./unit1/mmWave_data/mmWave_power_5981.txt
5982,../scenario31/unit1/lidar_data/lidar_data_5982.ply,31,./unit1/mmWave_data/mmWave_power_5982.txt
5983,../scenario31/unit1/lidar_data/lidar_data_5983.ply,29,./unit1/mmWave_data/mmWave_power_5983.txt
5984,../scenario31/unit1/lidar_data/lidar_data_5984.ply,29,./unit1/mmWave_data/mmWave_power_5984.txt
5985,../scenario31/unit1/lidar_data/lidar_data_5985.ply,30,./unit1/mmWave_data/mmWave_power_5985.txt
5986,../scenario31/unit1/lidar_data/lidar_data_5986.ply,29,./unit1/mmWave_data/mmWave_power_5986.txt
5987,../scenario31/unit1/lidar_data/lidar_data_5987.ply,30,./unit1/mmWave_data/mmWave_power_5987.txt
5988,../scenario31/unit1/lidar_data/lidar_data_5988.ply,29,./unit1/mmWave_data/mmWave_power_5988.txt
5989,../scenario31/unit1/lidar_data/lidar_data_5989.ply,29,./unit1/mmWave_data/mmWave_power_5989.txt
5990,../scenario31/unit1/lidar_data/lidar_data_5990.ply,28,./unit1/mmWave_data/mmWave_power_5990.txt
5991,../scenario31/unit1/lidar_data/lidar_data_5991.ply,28,./unit1/mmWave_data/mmWave_power_5991.txt
5992,../scenario31/unit1/lidar_data/lidar_data_5992.ply,28,./unit1/mmWave_data/mmWave_power_5992.txt
5993,../scenario31/unit1/lidar_data/lidar_data_5993.ply,28,./unit1/mmWave_data/mmWave_power_5993.txt
5994,../scenario31/unit1/lidar_data/lidar_data_5994.ply,28,./unit1/mmWave_data/mmWave_power_5994.txt
5995,../scenario31/unit1/lidar_data/lidar_data_5995.ply,29,./unit1/mmWave_data/mmWave_power_5995.txt
5996,../scenario31/unit1/lidar_data/lidar_data_5996.ply,28,./unit1/mmWave_data/mmWave_power_5996.txt
5997,../scenario31/unit1/lidar_data/lidar_data_5997.ply,27,./unit1/mmWave_data/mmWave_power_5997.txt
5998,../scenario31/unit1/lidar_data/lidar_data_5998.ply,27,./unit1/mmWave_data/mmWave_power_5998.txt
5999,../scenario31/unit1/lidar_data/lidar_data_5999.ply,27,./unit1/mmWave_data/mmWave_power_5999.txt
6000,../scenario31/unit1/lidar_data/lidar_data_6000.ply,26,./unit1/mmWave_data/mmWave_power_6000.txt
6001,../scenario31/unit1/lidar_data/lidar_data_6001.ply,27,./unit1/mmWave_data/mmWave_power_6001.txt
6002,../scenario31/unit1/lidar_data/lidar_data_6002.ply,26,./unit1/mmWave_data/mmWave_power_6002.txt
6003,../scenario31/unit1/lidar_data/lidar_data_6003.ply,25,./unit1/mmWave_data/mmWave_power_6003.txt
6004,../scenario31/unit1/lidar_data/lidar_data_6004.ply,26,./unit1/mmWave_data/mmWave_power_6004.txt
6005,../scenario31/unit1/lidar_data/lidar_data_6005.ply,26,./unit1/mmWave_data/mmWave_power_6005.txt
6006,../scenario31/unit1/lidar_data/lidar_data_6006.ply,23,./unit1/mmWave_data/mmWave_power_6006.txt
6007,../scenario31/unit1/lidar_data/lidar_data_6007.ply,23,./unit1/mmWave_data/mmWave_power_6007.txt
6008,../scenario31/unit1/lidar_data/lidar_data_6008.ply,23,./unit1/mmWave_data/mmWave_power_6008.txt
6009,../scenario31/unit1/lidar_data/lidar_data_6009.ply,22,./unit1/mmWave_data/mmWave_power_6009.txt
6010,../scenario31/unit1/lidar_data/lidar_data_6010.ply,22,./unit1/mmWave_data/mmWave_power_6010.txt
6011,../scenario31/unit1/lidar_data/lidar_data_6011.ply,21,./unit1/mmWave_data/mmWave_power_6011.txt
6012,../scenario31/unit1/lidar_data/lidar_data_6012.ply,21,./unit1/mmWave_data/mmWave_power_6012.txt
6013,../scenario31/unit1/lidar_data/lidar_data_6013.ply,20,./unit1/mmWave_data/mmWave_power_6013.txt
6014,../scenario31/unit1/lidar_data/lidar_data_6014.ply,20,./unit1/mmWave_data/mmWave_power_6014.txt
6015,../scenario31/unit1/lidar_data/lidar_data_6015.ply,20,./unit1/mmWave_data/mmWave_power_6015.txt
6016,../scenario31/unit1/lidar_data/lidar_data_6016.ply,19,./unit1/mmWave_data/mmWave_power_6016.txt
6017,../scenario31/unit1/lidar_data/lidar_data_6017.ply,17,./unit1/mmWave_data/mmWave_power_6017.txt
6018,../scenario31/unit1/lidar_data/lidar_data_6018.ply,16,./unit1/mmWave_data/mmWave_power_6018.txt
6019,../scenario31/unit1/lidar_data/lidar_data_6019.ply,14,./unit1/mmWave_data/mmWave_power_6019.txt
6020,../scenario31/unit1/lidar_data/lidar_data_6020.ply,15,./unit1/mmWave_data/mmWave_power_6020.txt
6021,../scenario31/unit1/lidar_data/lidar_data_6021.ply,14,./unit1/mmWave_data/mmWave_power_6021.txt
6022,../scenario31/unit1/lidar_data/lidar_data_6022.ply,13,./unit1/mmWave_data/mmWave_power_6022.txt
6023,../scenario31/unit1/lidar_data/lidar_data_6023.ply,11,./unit1/mmWave_data/mmWave_power_6023.txt
6024,../scenario31/unit1/lidar_data/lidar_data_6024.ply,10,./unit1/mmWave_data/mmWave_power_6024.txt
6025,../scenario31/unit1/lidar_data/lidar_data_6025.ply,12,./unit1/mmWave_data/mmWave_power_6025.txt
6026,../scenario31/unit1/lidar_data/lidar_data_6026.ply,11,./unit1/mmWave_data/mmWave_power_6026.txt
6027,../scenario31/unit1/lidar_data/lidar_data_6027.ply,7,./unit1/mmWave_data/mmWave_power_6027.txt
6028,../scenario31/unit1/lidar_data/lidar_data_6028.ply,3,./unit1/mmWave_data/mmWave_power_6028.txt
6029,../scenario31/unit1/lidar_data/lidar_data_6029.ply,3,./unit1/mmWave_data/mmWave_power_6029.txt
6030,../scenario31/unit1/lidar_data/lidar_data_6030.ply,3,./unit1/mmWave_data/mmWave_power_6030.txt
6031,../scenario31/unit1/lidar_data/lidar_data_6031.ply,3,./unit1/mmWave_data/mmWave_power_6031.txt
6032,../scenario31/unit1/lidar_data/lidar_data_6032.ply,3,./unit1/mmWave_data/mmWave_power_6032.txt
6033,../scenario31/unit1/lidar_data/lidar_data_6033.ply,4,./unit1/mmWave_data/mmWave_power_6033.txt
