original_index,unit2_gps_nor,original_unit1_pwr_best-beam,original_unit1_pwr
7760,"[0.47196872412315366, 0.2825070162063888]",47,./unit1/mmWave_data/mmWave_power_7760.txt
1188,"[0.38409656472204234, 0.8078928909922898]",43,./unit1/mmWave_data/mmWave_power_1188.txt
2976,"[0.5557261171237908, 0.6968779232481737]",39,./unit1/mmWave_data/mmWave_power_2976.txt
312,"[0.29239019116420556, 0.8333840040035815]",46,./unit1/mmWave_data/mmWave_power_312.txt
2516,"[0.7469327427341179, 0.6231641725444805]",31,./unit1/mmWave_data/mmWave_power_2516.txt
511,"[0.8099794489627342, 0.5755144996646837]",26,./unit1/mmWave_data/mmWave_power_511.txt
433,"[0.6450763079301599, 0.6538587469417522]",37,./unit1/mmWave_data/mmWave_power_433.txt
209,"[0.7649302838898734, 0.13450070146859336]",34,./unit1/mmWave_data/mmWave_power_209.txt
1117,"[0.735699247977587, 0.14754443407613482]",37,./unit1/mmWave_data/mmWave_power_1117.txt
5976,"[0.7251728361586861, 0.6018241348765881]",32,./unit1/mmWave_data/mmWave_power_5976.txt
6821,"[0.21078826058621575, 0.4039990644094362]",48,./unit1/mmWave_data/mmWave_power_6821.txt
8307,"[0.6326818286465324, 0.6955215155769517]",38,./unit1/mmWave_data/mmWave_power_8307.txt
6406,"[0.9260824641009434, 0.03810804449857195]",13,./unit1/mmWave_data/mmWave_power_6406.txt
549,"[0.9660759863316567, 0.02701122544168241]",6,./unit1/mmWave_data/mmWave_power_549.txt
3155,"[0.4817834911982179, 0.2787768943627637]",46,./unit1/mmWave_data/mmWave_power_3155.txt
4276,"[0.5872779816751842, 0.24042329267558746]",43,./unit1/mmWave_data/mmWave_power_4276.txt
1018,"[0.74942920160746, 0.6042329285903908]",29,./unit1/mmWave_data/mmWave_power_1018.txt
3283,"[0.7008218128251397, 0.6442703462707031]",34,./unit1/mmWave_data/mmWave_power_3283.txt
3777,"[0.35246943006192755, 0.3639031803947496]",48,./unit1/mmWave_data/mmWave_power_3777.txt
4846,"[0.6952883187529231, 0.21302619257761657]",39,./unit1/mmWave_data/mmWave_power_4846.txt
1647,"[0.6280698232982829, 0.213248363072948]",41,./unit1/mmWave_data/mmWave_power_1647.txt
3248,"[0.5046929777414708, 0.7472170258738631]",41,./unit1/mmWave_data/mmWave_power_3248.txt
475,"[0.7464035710164815, 0.6085827875364446]",32,./unit1/mmWave_data/mmWave_power_475.txt
1615,"[0.8816069485677345, 0.07228718414907609]",22,./unit1/mmWave_data/mmWave_power_1615.txt
7228,"[0.7138686331093647, 0.6385173060674777]",32,./unit1/mmWave_data/mmWave_power_7228.txt
6705,"[0.9406825859088715, 0.49959073894954453]",6,./unit1/mmWave_data/mmWave_power_6705.txt
4815,"[0.9045939861471226, 0.09175631417198672]",17,./unit1/mmWave_data/mmWave_power_4815.txt
7178,"[0.7104655114624513, 0.6369270345542879]",33,./unit1/mmWave_data/mmWave_power_7178.txt
4036,"[0.37902837681801604, 0.32775958871901945]",47,./unit1/mmWave_data/mmWave_power_4036.txt
535,"[0.9311415283439356, 0.5139733394576081]",10,./unit1/mmWave_data/mmWave_power_535.txt
7598,"[0.4519423111604877, 0.7660196445104814]",41,./unit1/mmWave_data/mmWave_power_7598.txt
2195,"[0.3864869611707848, 0.8073900843651665]",43,./unit1/mmWave_data/mmWave_power_2195.txt
6003,"[0.8008307083749566, 0.5615177738129086]",25,./unit1/mmWave_data/mmWave_power_6003.txt
4798,"[0.9602094790060726, 0.5169317119886564]",3,./unit1/mmWave_data/mmWave_power_4798.txt
1131,"[0.631212920912033, 0.2105238543838677]",42,./unit1/mmWave_data/mmWave_power_1131.txt
1351,"[0.797131068079916, 0.5894410665333619]",27,./unit1/mmWave_data/mmWave_power_1351.txt
879,"[0.30181036036387, 0.8262394765877346]",45,./unit1/mmWave_data/mmWave_power_879.txt
8473,"[0.7190303384344566, 0.1648970999633732]",38,./unit1/mmWave_data/mmWave_power_8473.txt
3104,"[0.8184188257438129, 0.10094714674040885]",30,./unit1/mmWave_data/mmWave_power_3104.txt
445,"[0.6717584239886577, 0.6421071098452068]",36,./unit1/mmWave_data/mmWave_power_445.txt
7718,"[0.8302362341161161, 0.06998362965768376]",29,./unit1/mmWave_data/mmWave_power_7718.txt
8429,"[0.9892181259444186, 0.49400140360518996]",2,./unit1/mmWave_data/mmWave_power_8429.txt
3511,"[0.18962139128759042, 0.4324368572033514]",51,./unit1/mmWave_data/mmWave_power_3511.txt
4061,"[0.22629618563142193, 0.8795954167827209]",48,./unit1/mmWave_data/mmWave_power_4061.txt
4680,"[0.4997935774158522, 0.754034144269882]",42,./unit1/mmWave_data/mmWave_power_4680.txt
7072,"[0.4738071397065365, 0.2975795136972959]",56,./unit1/mmWave_data/mmWave_power_7072.txt
7851,"[0.7397410251773051, 0.6290341440206271]",15,./unit1/mmWave_data/mmWave_power_7851.txt
1107,"[0.8093499170806877, 0.10661833521211268]",30,./unit1/mmWave_data/mmWave_power_1107.txt
7139,"[0.7097812376725446, 0.6364125352784419]",33,./unit1/mmWave_data/mmWave_power_7139.txt
6494,"[0.20805800816993367, 0.4193288118373723]",49,./unit1/mmWave_data/mmWave_power_6494.txt
4647,"[0.26991179710159247, 0.8810336767836763]",46,./unit1/mmWave_data/mmWave_power_4647.txt
3479,"[0.4210519112901743, 0.35534377977092224]",47,./unit1/mmWave_data/mmWave_power_3479.txt
6828,"[0.1518859726102449, 0.4239826938078949]",51,./unit1/mmWave_data/mmWave_power_6828.txt
3491,"[0.33440232105764006, 0.38947614583547663]",48,./unit1/mmWave_data/mmWave_power_3491.txt
303,"[0.25951995912492815, 0.8503157155934299]",45,./unit1/mmWave_data/mmWave_power_303.txt
4945,"[0.4572020957031279, 0.76012628624136]",43,./unit1/mmWave_data/mmWave_power_4945.txt
3580,"[0.5594029483002806, 0.7001987843404491]",39,./unit1/mmWave_data/mmWave_power_3580.txt
6834,"[0.10200697502140095, 0.43822497694797635]",51,./unit1/mmWave_data/mmWave_power_6834.txt
7014,"[0.8955957857767879, 0.0768942938297746]",20,./unit1/mmWave_data/mmWave_power_7014.txt
7145,"[0.7099523061102972, 0.6362722172125459]",33,./unit1/mmWave_data/mmWave_power_7145.txt
1905,"[0.6771276923178458, 0.17754911159026487]",39,./unit1/mmWave_data/mmWave_power_1905.txt
888,"[0.37246619117242213, 0.7921772689080654]",43,./unit1/mmWave_data/mmWave_power_888.txt
5642,"[0.2741041145284776, 0.847181946153]",43,./unit1/mmWave_data/mmWave_power_5642.txt
262,"[0.3814324587437235, 0.3277362019260446]",47,./unit1/mmWave_data/mmWave_power_262.txt
2265,"[0.7480207380604584, 0.6160196444307199]",30,./unit1/mmWave_data/mmWave_power_2265.txt
2622,"[0.6451652635255705, 0.18890318058418334]",43,./unit1/mmWave_data/mmWave_power_2622.txt
4499,"[0.8680697320596305, 0.5735617402881803]",18,./unit1/mmWave_data/mmWave_power_4499.txt
524,"[0.8680058665004604, 0.5450304024161071]",19,./unit1/mmWave_data/mmWave_power_524.txt
2864,"[0.7564122156575733, 0.13663470537496536]",34,./unit1/mmWave_data/mmWave_power_2864.txt
3705,"[0.8960519683131165, 0.08951122531705494]",17,./unit1/mmWave_data/mmWave_power_3705.txt
1758,"[0.6176665807428948, 0.6778999064060479]",38,./unit1/mmWave_data/mmWave_power_1758.txt
5806,"[0.7968413921848573, 0.10764733376380471]",63,./unit1/mmWave_data/mmWave_power_5806.txt
6463,"[0.4834417146925381, 0.29101964464009406]",46,./unit1/mmWave_data/mmWave_power_6463.txt
4559,"[0.7162544677421762, 0.160675865636877]",38,./unit1/mmWave_data/mmWave_power_4559.txt
2572,"[0.9780051594179214, 0.5140785779821047]",2,./unit1/mmWave_data/mmWave_power_2572.txt
572,"[0.8256470378961416, 0.10326239457843764]",28,./unit1/mmWave_data/mmWave_power_572.txt
1273,"[0.6689072831779317, 0.6571562211413509]",37,./unit1/mmWave_data/mmWave_power_1273.txt
4614,"[0.017405644332931753, 0.9911014970097083]",47,./unit1/mmWave_data/mmWave_power_4614.txt
8505,"[0.4830904541559989, 0.2806244152147706]",46,./unit1/mmWave_data/mmWave_power_8505.txt
1447,"[0.5353758145590675, 0.2522684755482047]",46,./unit1/mmWave_data/mmWave_power_1447.txt
5234,"[0.747338745159069, 0.6046655754368014]",61,./unit1/mmWave_data/mmWave_power_5234.txt
2451,"[0.44702694443049035, 0.7759822263914805]",42,./unit1/mmWave_data/mmWave_power_2451.txt
1640,"[0.6990609482584438, 0.17347988807808926]",36,./unit1/mmWave_data/mmWave_power_1640.txt
5301,"[0.8922063496068396, 0.07249766119806908]",19,./unit1/mmWave_data/mmWave_power_5301.txt
8274,"[0.41696679674187154, 0.8066651080403274]",43,./unit1/mmWave_data/mmWave_power_8274.txt
2654,"[0.3550286140404571, 0.34973105693567896]",46,./unit1/mmWave_data/mmWave_power_2654.txt
4879,"[0.44359417090223335, 0.3339452758683575]",47,./unit1/mmWave_data/mmWave_power_4879.txt
7756,"[0.5102424381986179, 0.2613072966043924]",46,./unit1/mmWave_data/mmWave_power_7756.txt
310,"[0.284963539600746, 0.8375818528332284]",43,./unit1/mmWave_data/mmWave_power_310.txt
3743,"[0.6271665818866599, 0.2291510761111044]",42,./unit1/mmWave_data/mmWave_power_3743.txt
594,"[0.6749380161979237, 0.18373479873960288]",40,./unit1/mmWave_data/mmWave_power_594.txt
7047,"[0.6880851966465589, 0.19031805389186582]",39,./unit1/mmWave_data/mmWave_power_7047.txt
1941,"[0.26391071596294413, 0.8506314312666213]",45,./unit1/mmWave_data/mmWave_power_1941.txt
4526,"[0.9289929086451845, 0.053133770397568766]",12,./unit1/mmWave_data/mmWave_power_4526.txt
2713,"[0.42267592107749574, 0.7609448084419729]",43,./unit1/mmWave_data/mmWave_power_2713.txt
1361,"[0.8436685286633272, 0.5644644528976183]",22,./unit1/mmWave_data/mmWave_power_1361.txt
4442,"[0.7319060902712049, 0.6268942936901918]",32,./unit1/mmWave_data/mmWave_power_4442.txt
3841,"[0.43815875608646143, 0.7715271281233145]",42,./unit1/mmWave_data/mmWave_power_3841.txt
1641,"[0.6911803950957934, 0.17785313381711793]",39,./unit1/mmWave_data/mmWave_power_1641.txt
6879,"[0.4577768856870385, 0.7636810104776897]",43,./unit1/mmWave_data/mmWave_power_6879.txt
6730,"[0.8990399638740445, 0.05431478046149521]",17,./unit1/mmWave_data/mmWave_power_6730.txt
3145,"[0.5495995857844919, 0.24154583710305336]",44,./unit1/mmWave_data/mmWave_power_3145.txt
7253,"[0.8084649229814088, 0.5913353602734047]",23,./unit1/mmWave_data/mmWave_power_7253.txt
3165,"[0.41086079361315797, 0.3177268478549234]",48,./unit1/mmWave_data/mmWave_power_3165.txt
3368,"[0.8528119471065878, 0.5490528530402469]",60,./unit1/mmWave_data/mmWave_power_3368.txt
7805,"[0.4400450708343598, 0.7873246026369743]",43,./unit1/mmWave_data/mmWave_power_7805.txt
608,"[0.5735879440222236, 0.24034144094406584]",46,./unit1/mmWave_data/mmWave_power_608.txt
4242,"[0.831775850143406, 0.11073433101411241]",29,./unit1/mmWave_data/mmWave_power_4242.txt
2933,"[0.2528779415255095, 0.8545135645227788]",47,./unit1/mmWave_data/mmWave_power_2933.txt
4288,"[0.48420582040709714, 0.2959073897546707]",46,./unit1/mmWave_data/mmWave_power_4288.txt
1227,"[0.5851362046906053, 0.6991230121031053]",39,./unit1/mmWave_data/mmWave_power_1227.txt
1186,"[0.3726942824260003, 0.8124766138800135]",43,./unit1/mmWave_data/mmWave_power_1186.txt
5641,"[0.2668793237478212, 0.8506665107083189]",48,./unit1/mmWave_data/mmWave_power_5641.txt
6452,"[0.5808435271090341, 0.23323199237170464]",42,./unit1/mmWave_data/mmWave_power_6452.txt
5727,"[0.7630268623127859, 0.5961529471027982]",29,./unit1/mmWave_data/mmWave_power_5727.txt
4209,"[0.9460404497079565, 0.5192001870383511]",6,./unit1/mmWave_data/mmWave_power_4209.txt
629,"[0.4117640350345051, 0.3214452762522101]",47,./unit1/mmWave_data/mmWave_power_629.txt
7918,"[0.9394885281579313, 0.02332203016173195]",10,./unit1/mmWave_data/mmWave_power_7918.txt
2703,"[0.3297378546997718, 0.8129911131558595]",46,./unit1/mmWave_data/mmWave_power_2703.txt
3690,"[0.9788741871322698, 0.046141253796042496]",2,./unit1/mmWave_data/mmWave_power_3690.txt
5517,"[0.9125954276944926, 0.03260056158365279]",16,./unit1/mmWave_data/mmWave_power_5517.txt
1991,"[0.6253623800005518, 0.6681594950203803]",36,./unit1/mmWave_data/mmWave_power_1991.txt
3806,"[0.12791358078661602, 0.4448900845296747]",50,./unit1/mmWave_data/mmWave_power_3806.txt
4215,"[0.9905045606721659, 0.5066183349927683]",2,./unit1/mmWave_data/mmWave_power_4215.txt
1645,"[0.6596011596099184, 0.1958138447562742]",42,./unit1/mmWave_data/mmWave_power_1645.txt
5815,"[0.7329598719002708, 0.14018942971099696]",38,./unit1/mmWave_data/mmWave_power_5815.txt
2400,"[0.458324304717019, 0.2990879327810502]",46,./unit1/mmWave_data/mmWave_power_2400.txt
571,"[0.8323209882751452, 0.09967259080070853]",29,./unit1/mmWave_data/mmWave_power_571.txt
7882,"[0.8330326330092579, 0.577771281965954]",22,./unit1/mmWave_data/mmWave_power_7882.txt
1195,"[0.4225801227484647, 0.7877221707396013]",44,./unit1/mmWave_data/mmWave_power_1195.txt
4292,"[0.44823810903006794, 0.3137394759745674]",46,./unit1/mmWave_data/mmWave_power_4292.txt
7042,"[0.724682439934807, 0.1714569689208731]",37,./unit1/mmWave_data/mmWave_power_7042.txt
8231,"[0.12195355603996631, 0.9330682881509265]",48,./unit1/mmWave_data/mmWave_power_8231.txt
3850,"[0.5148498817406607, 0.7319106646406901]",39,./unit1/mmWave_data/mmWave_power_3850.txt
7041,"[0.7317373027414178, 0.1677853134116224]",39,./unit1/mmWave_data/mmWave_power_7041.txt
5915,"[0.3545747124315422, 0.7978016837938194]",26,./unit1/mmWave_data/mmWave_power_5915.txt
4123,"[0.6747851950530671, 0.6381665109525887]",33,./unit1/mmWave_data/mmWave_power_4123.txt
4039,"[0.3545655887802322, 0.34003741853774927]",48,./unit1/mmWave_data/mmWave_power_4039.txt
1998,"[0.670148099658853, 0.6433115060041943]",33,./unit1/mmWave_data/mmWave_power_1998.txt
2294,"[0.8134897735271264, 0.5864125350192168]",25,./unit1/mmWave_data/mmWave_power_2294.txt
1874,"[0.8908993866587828, 0.06228952272667757]",22,./unit1/mmWave_data/mmWave_power_1874.txt
1153,"[0.4535708827831883, 0.30431478026209124]",46,./unit1/mmWave_data/mmWave_power_1153.txt
238,"[0.564140403858905, 0.24075070169541535]",45,./unit1/mmWave_data/mmWave_power_238.txt
350,"[0.427766918100073, 0.7586295605042421]",43,./unit1/mmWave_data/mmWave_power_350.txt
2377,"[0.645844975480098, 0.19496024301426185]",42,./unit1/mmWave_data/mmWave_power_2377.txt
8302,"[0.6035636979119144, 0.7100678203456744]",39,./unit1/mmWave_data/mmWave_power_8302.txt
4778,"[0.8551780138185036, 0.5639850324652579]",20,./unit1/mmWave_data/mmWave_power_4778.txt
7069,"[0.5078908172728052, 0.2809401307882601]",45,./unit1/mmWave_data/mmWave_power_7069.txt
199,"[0.8322023807983909, 0.09815247896852958]",28,./unit1/mmWave_data/mmWave_power_199.txt
3681,"[0.9433809055650169, 0.5169667915300559]",10,./unit1/mmWave_data/mmWave_power_3681.txt
923,"[0.6185941518913446, 0.6589335830102607]",39,./unit1/mmWave_data/mmWave_power_923.txt
6631,"[0.7212610709755496, 0.59877221716768]",33,./unit1/mmWave_data/mmWave_power_6631.txt
3931,"[0.8635672105173771, 0.5457553787409462]",18,./unit1/mmWave_data/mmWave_power_3931.txt
5269,"[0.8770109096044154, 0.5491931711061429]",17,./unit1/mmWave_data/mmWave_power_5269.txt
4935,"[0.3921504672401348, 0.7934635174964882]",44,./unit1/mmWave_data/mmWave_power_4935.txt
8015,"[0.5892829038706645, 0.6972988774458616]",38,./unit1/mmWave_data/mmWave_power_8015.txt
2999,"[0.6942869981140276, 0.6262394763484498]",34,./unit1/mmWave_data/mmWave_power_2999.txt
4297,"[0.41158840475164926, 0.3316651074720262]",48,./unit1/mmWave_data/mmWave_power_4297.txt
8005,"[0.5204403986189787, 0.7292095420466709]",43,./unit1/mmWave_data/mmWave_power_8005.txt
1062,"[0.8829960243775815, 0.5508536016024296]",16,./unit1/mmWave_data/mmWave_power_1062.txt
4575,"[0.6016431694667415, 0.22174929875822863]",43,./unit1/mmWave_data/mmWave_power_4575.txt
3859,"[0.581297428717949, 0.6974391954120556]",39,./unit1/mmWave_data/mmWave_power_3859.txt
8480,"[0.6701366950898534, 0.19003741776007385]",39,./unit1/mmWave_data/mmWave_power_8480.txt
3086,"[0.9222961491379058, 0.04851496727053184]",14,./unit1/mmWave_data/mmWave_power_3086.txt
1761,"[0.6261378903035586, 0.6739826943064048]",38,./unit1/mmWave_data/mmWave_power_1761.txt
2372,"[0.6844699501018257, 0.17452642640048105]",39,./unit1/mmWave_data/mmWave_power_2372.txt
5756,"[0.8829549679369624, 0.5395696916913101]",17,./unit1/mmWave_data/mmWave_power_5756.txt
505,"[0.7901469135855441, 0.5864008422707921]",28,./unit1/mmWave_data/mmWave_power_505.txt
5222,"[0.7344926451939403, 0.6111435920645678]",29,./unit1/mmWave_data/mmWave_power_5222.txt
8076,"[0.8042497964165245, 0.5778531336974756]",25,./unit1/mmWave_data/mmWave_power_8076.txt
4323,"[0.16174179611620418, 0.44425865328299374]",51,./unit1/mmWave_data/mmWave_power_4323.txt
6724,"[0.932546570538713, 0.03742984106176889]",14,./unit1/mmWave_data/mmWave_power_6724.txt
996,"[0.7494485893543387, 0.6014850331083357]",29,./unit1/mmWave_data/mmWave_power_996.txt
4653,"[0.3131601816502933, 0.8598807300697159]",44,./unit1/mmWave_data/mmWave_power_4653.txt
6500,"[0.15448849393735908, 0.4385874648112899]",49,./unit1/mmWave_data/mmWave_power_6500.txt
3064,"[0.9287670983092959, 0.52536248869084]",10,./unit1/mmWave_data/mmWave_power_3064.txt
4837,"[0.7599567538900678, 0.17868334876615538]",34,./unit1/mmWave_data/mmWave_power_4837.txt
1999,"[0.6760625061197802, 0.6398971005316745]",33,./unit1/mmWave_data/mmWave_power_1999.txt
319,"[0.3181325712058403, 0.8198199255964287]",46,./unit1/mmWave_data/mmWave_power_319.txt
1955,"[0.36370292481845845, 0.7992750233361743]",44,./unit1/mmWave_data/mmWave_power_1955.txt
1137,"[0.5849696980590595, 0.23648269438118122]",43,./unit1/mmWave_data/mmWave_power_1137.txt
8275,"[0.4238391865222819, 0.8027712820357453]",43,./unit1/mmWave_data/mmWave_power_8275.txt
401,"[0.5607692149721285, 0.6918615528161256]",39,./unit1/mmWave_data/mmWave_power_401.txt
3706,"[0.890037201687779, 0.09245790440176467]",20,./unit1/mmWave_data/mmWave_power_3706.txt
8201,"[0.33662164904918174, 0.369258653292964]",48,./unit1/mmWave_data/mmWave_power_8201.txt
896,"[0.4336836054689657, 0.7596585598535499]",43,./unit1/mmWave_data/mmWave_power_896.txt
180,"[0.9504198019575247, 0.0315481761392839]",13,./unit1/mmWave_data/mmWave_power_180.txt
2607,"[0.767064077686849, 0.1217064233998265]",36,./unit1/mmWave_data/mmWave_power_2607.txt
1300,"[0.700655306193594, 0.6416276894128464]",34,./unit1/mmWave_data/mmWave_power_1300.txt
4906,"[0.18444600053415405, 0.8904700659424909]",47,./unit1/mmWave_data/mmWave_power_4906.txt
4009,"[0.5926609354813374, 0.2042095419170583]",43,./unit1/mmWave_data/mmWave_power_4009.txt
6477,"[0.36000556543138323, 0.35423292809188095]",48,./unit1/mmWave_data/mmWave_power_6477.txt
6798,"[0.3961603116505437, 0.3269059869770071]",47,./unit1/mmWave_data/mmWave_power_6798.txt
543,"[0.9846403342837196, 0.4897567823860169]",2,./unit1/mmWave_data/mmWave_power_543.txt
5716,"[0.7445218180553417, 0.6063727782229124]",28,./unit1/mmWave_data/mmWave_power_5716.txt
2995,"[0.6747692286584125, 0.6366230123274348]",34,./unit1/mmWave_data/mmWave_power_2995.txt
3331,"[0.7512026111776899, 0.6126637045946607]",30,./unit1/mmWave_data/mmWave_power_3331.txt
8211,"[0.25494901018812544, 0.4082319928801847]",52,./unit1/mmWave_data/mmWave_power_8211.txt
1777,"[0.6757523020141362, 0.6503741816885195]",34,./unit1/mmWave_data/mmWave_power_1777.txt
7721,"[0.8081866516359015, 0.08229653891811108]",32,./unit1/mmWave_data/mmWave_power_7721.txt
3916,"[0.7889790863053788, 0.5858629562019713]",27,./unit1/mmWave_data/mmWave_power_3916.txt
2562,"[0.9161331231836426, 0.5413236673654569]",12,./unit1/mmWave_data/mmWave_power_2562.txt
7683,"[0.9085308413664995, 0.5371492052290828]",13,./unit1/mmWave_data/mmWave_power_7683.txt
1759,"[0.6204743842050362, 0.6766253511642615]",38,./unit1/mmWave_data/mmWave_power_1759.txt
1347,"[0.7825537554294352, 0.5970533210349326]",28,./unit1/mmWave_data/mmWave_power_1347.txt
2347,"[0.867136838786112, 0.08650608049618268]",22,./unit1/mmWave_data/mmWave_power_2347.txt
2813,"[0.9097625341766626, 0.5103484568363934]",14,./unit1/mmWave_data/mmWave_power_2813.txt
4664,"[0.390884560722973, 0.8174929843120614]",44,./unit1/mmWave_data/mmWave_power_4664.txt
3206,"[0.1422263075977269, 0.9127923292740394]",49,./unit1/mmWave_data/mmWave_power_3206.txt
2955,"[0.4037968071844096, 0.7772450888848423]",44,./unit1/mmWave_data/mmWave_power_2955.txt
4219,"[0.957023044053462, 0.05081852176192418]",5,./unit1/mmWave_data/mmWave_power_4219.txt
7928,"[0.8847941438294831, 0.04850717197197947]",20,./unit1/mmWave_data/mmWave_power_7928.txt
311,"[0.28870651723464713, 0.8353952296147572]",45,./unit1/mmWave_data/mmWave_power_311.txt
8310,"[0.6491021187449475, 0.686739943859581]",36,./unit1/mmWave_data/mmWave_power_8310.txt
2647,"[0.42074170716508186, 0.31534728725845695]",48,./unit1/mmWave_data/mmWave_power_2647.txt
424,"[0.6245366896153398, 0.6636927034055778]",37,./unit1/mmWave_data/mmWave_power_424.txt
5982,"[0.7377817212092025, 0.5951356411998288]",31,./unit1/mmWave_data/mmWave_power_5982.txt
6918,"[0.6957650295192853, 0.6370556598717593]",33,./unit1/mmWave_data/mmWave_power_6918.txt
1630,"[0.7748305852178483, 0.13025023392505897]",33,./unit1/mmWave_data/mmWave_power_1630.txt
2646,"[0.43007063986137023, 0.3096585597139672]",48,./unit1/mmWave_data/mmWave_power_2646.txt
4002,"[0.6461620223290867, 0.17422825049798932]",42,./unit1/mmWave_data/mmWave_power_4002.txt
5747,"[0.8371975794919371, 0.56103835397876]",22,./unit1/mmWave_data/mmWave_power_5747.txt
6665,"[0.7452060918549726, 0.5882834426641985]",28,./unit1/mmWave_data/mmWave_power_6665.txt
7709,"[0.8927172740315801, 0.03803788611368679]",10,./unit1/mmWave_data/mmWave_power_7709.txt
7021,"[0.8521307145337844, 0.1029583723515846]",26,./unit1/mmWave_data/mmWave_power_7021.txt
1310,"[0.7169136514958423, 0.6332553790450371]",34,./unit1/mmWave_data/mmWave_power_1310.txt
3493,"[0.31986378389119247, 0.39415341449927216]",48,./unit1/mmWave_data/mmWave_power_3493.txt
3045,"[0.8189822111587238, 0.5693405052637703]",24,./unit1/mmWave_data/mmWave_power_3045.txt
5205,"[0.6933016438503387, 0.6314312442880914]",34,./unit1/mmWave_data/mmWave_power_5205.txt
1821,"[0.7849760846383145, 0.5951590272948898]",28,./unit1/mmWave_data/mmWave_power_1821.txt
3312,"[0.7483765604323768, 0.6148737139081929]",28,./unit1/mmWave_data/mmWave_power_3312.txt
6681,"[0.8050344303611172, 0.5591323668920808]",23,./unit1/mmWave_data/mmWave_power_6681.txt
2937,"[0.2819527349309911, 0.8406805427322588]",47,./unit1/mmWave_data/mmWave_power_2937.txt
2748,"[0.6811968404812181, 0.6280519176590572]",34,./unit1/mmWave_data/mmWave_power_2748.txt
1309,"[0.7152052479387653, 0.634284378294643]",32,./unit1/mmWave_data/mmWave_power_1309.txt
5175,"[0.5354647701739264, 0.7120322730688141]",39,./unit1/mmWave_data/mmWave_power_5175.txt
4062,"[0.23411287323490212, 0.8759822268102287]",45,./unit1/mmWave_data/mmWave_power_4062.txt
6771,"[0.6144687412310088, 0.21935219839106243]",42,./unit1/mmWave_data/mmWave_power_6771.txt
2788,"[0.7868122192942836, 0.5707202997279671]",29,./unit1/mmWave_data/mmWave_power_2788.txt
4214,"[0.9828646438055242, 0.508483395615475]",2,./unit1/mmWave_data/mmWave_power_4214.txt
3300,"[0.7415383843395169, 0.6196796072912479]",29,./unit1/mmWave_data/mmWave_power_3300.txt
4080,"[0.3737457831471008, 0.801543499083783]",44,./unit1/mmWave_data/mmWave_power_4080.txt
1781,"[0.689404704607874, 0.6434342842993905]",33,./unit1/mmWave_data/mmWave_power_1781.txt
1629,"[0.7892254248810252, 0.12198316208174623]",34,./unit1/mmWave_data/mmWave_power_1629.txt
3607,"[0.6871021233005594, 0.6360734335101893]",33,./unit1/mmWave_data/mmWave_power_3607.txt
5300,"[0.8986088713739565, 0.06922357369174328]",17,./unit1/mmWave_data/mmWave_power_5300.txt
331,"[0.3647567064572485, 0.7941066421895077]",43,./unit1/mmWave_data/mmWave_power_331.txt
2338,"[0.9250378061231874, 0.061716557814371]",13,./unit1/mmWave_data/mmWave_power_2338.txt
3055,"[0.871408988176546, 0.5477666044518239]",16,./unit1/mmWave_data/mmWave_power_3055.txt
1334,"[0.7531505105670688, 0.6136225448611695]",29,./unit1/mmWave_data/mmWave_power_1334.txt
7790,"[0.323522367755338, 0.8438493924120019]",45,./unit1/mmWave_data/mmWave_power_7790.txt
2459,"[0.5029503604968432, 0.7472637981636872]",39,./unit1/mmWave_data/mmWave_power_2459.txt
7273,"[0.946610677856488, 0.5273269414139797]",6,./unit1/mmWave_data/mmWave_power_7273.txt
5738,"[0.7984334692023178, 0.578800280517646]",25,./unit1/mmWave_data/mmWave_power_5738.txt
1790,"[0.7194112508231671, 0.6282974742494497]",31,./unit1/mmWave_data/mmWave_power_1790.txt
8406,"[0.8486614464100115, 0.5721702524773471]",19,./unit1/mmWave_data/mmWave_power_8406.txt
1648,"[0.6201938319515634, 0.21753975708045503]",43,./unit1/mmWave_data/mmWave_power_1648.txt
8170,"[0.5901405270062892, 0.2430425634383831]",43,./unit1/mmWave_data/mmWave_power_8170.txt
1134,"[0.6082806252502292, 0.22349158098603703]",42,./unit1/mmWave_data/mmWave_power_1134.txt
4234,"[0.8735462032965734, 0.09166276899412669]",22,./unit1/mmWave_data/mmWave_power_4234.txt
4078,"[0.35810556519679576, 0.8101964454836822]",44,./unit1/mmWave_data/mmWave_power_4078.txt
1352,"[0.8011796880229787, 0.5868568760098796]",26,./unit1/mmWave_data/mmWave_power_1352.txt
3785,"[0.28940447650151885, 0.3907390083288385]",48,./unit1/mmWave_data/mmWave_power_3785.txt
4659,"[0.355831495297394, 0.8375350799451925]",46,./unit1/mmWave_data/mmWave_power_4659.txt
456,"[0.7003930012524653, 0.6294434054698904]",33,./unit1/mmWave_data/mmWave_power_456.txt
5928,"[0.453828625908386, 0.7450537887504529]",44,./unit1/mmWave_data/mmWave_power_5928.txt
3383,"[0.9335912285261931, 0.5040107576763111]",10,./unit1/mmWave_data/mmWave_power_3383.txt
3875,"[0.6811763122803567, 0.6453285780394333]",33,./unit1/mmWave_data/mmWave_power_3875.txt
2696,"[0.2643053138383439, 0.8470182412941292]",46,./unit1/mmWave_data/mmWave_power_2696.txt
2608,"[0.7593545929619513, 0.12580293105514725]",36,./unit1/mmWave_data/mmWave_power_2608.txt
